SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,customerID,Churn
0,-0.5082147842175256,-1.5008898192872717,-0.8264295885575419,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1964-SVLEA,0
1,-0.7117434584104956,1.0476053749757561,-0.39801837983499855,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,5937-EORGB,0
1,0.22448844287716607,0.5150096996121938,0.3788128834644236,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,3865-QBWSJ,0
0,-1.2816237461508113,-0.2880317548300625,-0.9842398934861666,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,5909-ECHUI,1
0,0.9978974048104517,-1.5042081724048018,-0.5112258278305085,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,7416-CKTEP,0
1,1.6084834273893616,1.4806504568134191,2.4665907824374327,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,3518-FSTWG,0
0,0.8757802002946699,1.1670660872068355,1.37848291600617,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,5515-AKOAJ,1
0,-0.10115743583158582,-0.3477621109456021,-0.31181836759190573,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,9554-DFKIC,0
0,-1.1188008067964355,0.3540695734119893,-0.8323093552363785,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,6198-ZFIOJ,0
1,1.3235432835192036,1.4756729271371243,2.162400614519265,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,9052-VKDUW,0
0,-0.30468611002455576,-1.3333129868520075,-0.7052361888042091,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,8515-OCTJS,1
0,0.46872285190873,-1.4909347599346818,-0.6311906196210995,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1269-FOYWN,0
1,1.5677776925507676,0.5233055824060188,1.4816421060206835,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,4513-CXYIX,0
0,-0.3453918448631497,0.44698346070282924,-0.20488559597754222,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0810-BDHAW,0
0,0.7536629957788878,0.8435266582476619,1.0158899910019468,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1710-RCXUS,0
0,1.2014260790034217,0.8551408941590172,1.4423485906408464,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,6794-HKIAJ,0
1,0.590840056424512,0.5116913464946635,0.6698174552110213,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0643-OKLRP,1
0,-0.8338606629262776,-1.5125040551986266,-0.9157669389912079,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,4573-JKNAE,0
0,-1.2816237461508113,-1.3349721634107725,-0.9980836724949199,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2862-PFNIK,0
0,1.4456604880349857,1.4441485725205894,2.1400662769108485,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,4250-ZBWLV,1
1,0.7943687306174818,1.3329837430833347,1.3501810540072927,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,2806-MLNTI,0
0,-0.2639803751859618,-0.16193433636392318,-0.2997736216714532,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,6839-ITVZJ,1
0,-0.7931549280876836,0.1732193285066055,-0.6000805108502403,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,9506-UXUSK,0
0,1.0386031396490458,0.1151481489498308,0.7340561001201015,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1474-JUWSM,0
0,0.1023712383613841,-1.4892755833759168,-0.6812563941028347,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1757-TCATG,0
1,0.7536629957788878,0.9646465470375066,1.1436652191271115,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,7921-LMDFQ,0
0,1.3235432835192036,-1.4959122896109767,-0.45295470731188947,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,6734-JDTTV,0
0,-0.38609757970174374,-0.3029643438589475,-0.42627636297806387,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,9894-QMIMJ,0
0,-1.1595065416350294,0.5199872292884885,-0.8688823815558582,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,3671-SHRSP,1
0,0.06166550352279012,1.1786803231181906,0.4893876001112008,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,6116-RFVHN,0
0,-0.7931549280876836,0.3441145140593994,-0.5747624110465932,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,2157-MXBJS,1
1,1.4456604880349857,1.0276952562705766,1.844608001299311,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,4989-LIXVT,0
0,1.4863662228735797,-0.8571293144864547,0.21069104741992875,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,8882-TLVRW,0
0,0.14307697319997809,-1.4826388771408567,-0.693893504576752,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,2642-MAWLJ,0
0,-1.1595065416350294,-1.4743429943470319,-0.974235514360982,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,8189-DUKMV,0
0,-0.6303319887333076,-0.09390809745455836,-0.5277242776159007,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1536-YHDOE,0
0,-0.7524491932490895,0.7024966507526377,-0.4667765468927366,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,7508-MYBOG,1
0,1.5270719577121736,0.13339909109624562,1.123020217467465,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,4915-BFSXL,0
0,0.387311382231542,1.3678264508173998,0.9711993763572074,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,7599-FKVXZ,1
0,0.428017117070136,0.5067138168183688,0.5626433498896906,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,7868-BGSZA,0
0,-0.9966836022806536,0.3341594547068096,-0.7201549997803617,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,9552-TGUZV,0
0,1.2828375486806096,1.4690362209020642,1.9490177387044718,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,3612-YUNGG,0
0,0.7943687306174818,-0.23161975183205266,0.32598274106651887,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4549-ZDQYY,0
0,0.9164859351332638,0.427073341997649,0.888114762876782,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0813-TAXXS,0
1,-1.1595065416350294,0.17487850506537042,-0.8859073776109969,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,7044-YAACC,0
0,-1.0780950719578415,-0.5070430605870415,-0.8916116288665846,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1213-NGCUN,1
1,-1.2816237461508113,0.3242043953542197,-0.9761442445888133,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,5240-IJOQT,1
0,-1.0780950719578415,-1.1773503903280982,-0.9380793371717184,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,6624-JDRDS,0
0,-1.2816237461508113,0.17156015194784016,-0.9781626719561751,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2262-SLNVK,0
0,-1.2816237461508113,-1.5108448786398618,-1.0004092518529673,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,7298-IZWLY,0
0,-0.7931549280876836,0.37397969211716947,-0.5782727195115703,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,4080-IIARD,0
0,-0.7931549280876836,0.4751894622018339,-0.5211424492440687,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1918-ZBFQJ,1
0,-0.3453918448631497,-1.3548822821159523,-0.7511773508395962,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,9178-JHUVJ,0
0,1.4049547531963917,-1.2885152197653527,-0.23685134243673958,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1240-HCBOH,0
0,1.0793088744876398,0.3922306342635843,0.9840120022543737,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,8097-OMULG,0
0,1.5677776925507676,0.680927355488693,1.6369293767401056,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,6997-UVGOX,0
1,1.2828375486806096,1.4607403381082393,2.1114353234933794,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,8495-LJDFO,0
1,-1.0780950719578415,0.6709722961361032,-0.787947832010231,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,4369-HTUIF,1
0,0.18378270803857208,0.5017362871420736,0.3158247859459915,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2402-TAIRZ,0
0,-0.1418631706701798,0.6626764133422782,0.09515802006637136,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1766-GKNMI,0
0,1.6084834273893616,-1.3333129868520075,-0.23244151742761218,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,4193-IBKSW,0
0,-0.3453918448631497,1.0310136093881064,-0.07761497469421802,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,6365-MTGZX,1
1,-0.4675090493789317,0.7174292397815226,-0.1939817003082073,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,7658-UYUQS,0
0,-1.1188008067964355,-0.6928708351687206,-0.9202206428561476,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1635-FJFCC,0
0,1.2421318138420157,1.079129729592291,1.7348231040571536,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,4159-NAAIX,0
0,1.1607203441648277,1.0476053749757561,1.4806328923370025,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0898-XCGTF,0
0,0.8350744654560759,-1.5340733504625714,-0.5676320969771086,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0621-CXBKL,0
1,-1.2816237461508113,-1.2984702791179428,-0.9976010050809855,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0661-XEYAN,1
0,-0.2639803751859618,0.6726314726948681,-0.05034426580692749,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3709-OIJEA,0
0,-0.9966836022806536,-1.4859572302583868,-0.9363022435113237,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0224-NIJLP,0
1,1.1200146093262338,0.22631297838708508,0.9105807370526351,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,3915-ODIYG,0
0,-0.5082147842175256,1.0144218438004564,-0.1681151148069076,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0564-MUUQK,0
0,1.0793088744876398,1.145496791942891,1.458693464430896,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,6627-CFOSN,0
0,-1.1595065416350294,-1.4842980536996218,-0.9844812271931339,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,3345-JHUEO,0
0,-1.2409180113122174,-1.4992306427285067,-0.9916773595463367,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,3936-QQFLL,0
0,0.14307697319997809,-0.46058611694162177,-0.21252051688886736,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4072-IPYLT,0
0,-0.30468611002455576,-1.4859572302583868,-0.7735775067317312,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,2120-SMPEX,0
0,1.5677776925507676,0.6062644103442684,1.679140836031455,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,8200-LGKSR,0
0,1.1607203441648277,1.1438376153841259,1.5990838636020719,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0487-RPVUM,0
0,0.18378270803857208,0.3374778078243394,0.1577292684545875,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,3026-ATZYV,0
1,0.8757802002946699,0.5813767619627935,0.8998523568065491,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,5020-ZSTTY,1
0,1.5677776925507676,1.6167029346321486,2.5745766465912894,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,9258-CNWAC,0
0,-1.2816237461508113,0.47187110908430413,-0.9741916355051697,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,7493-TPUWZ,1
0,1.6084834273893616,0.7207475928990529,1.7224492667181095,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0744-BIKKF,0
1,-0.10115743583158582,0.8335715988950722,0.143863550017928,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,6267-DCFFZ,0
0,-0.10115743583158582,-0.49874717779321653,-0.3762105884963286,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1958-RNRKS,0
0,0.7536629957788878,0.7439760647217625,0.9537794705997589,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,5973-EJGDP,0
0,-0.4268033145403377,0.6576988836659831,-0.21175263691215362,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,5934-RMPOV,0
0,1.5677776925507676,1.3379612727596297,2.1906147188065175,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,4043-MKDTV,0
0,0.428017117070136,-0.1503201004525682,0.14972137726885862,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,3441-CGZJH,0
0,-1.2816237461508113,0.1732193285066055,-0.9781407325282689,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2619-WFQWU,1
1,1.5677776925507676,1.1438376153841259,2.1364243318784344,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,7005-CYUIL,0
0,0.346605647392948,0.4950995809070136,0.4481853545035326,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,8879-ZKJOF,0
0,-0.5896262538947137,0.27276992203250505,-0.43588583240093853,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,9903-LYSAB,0
0,1.3642490183577978,-1.3150620447055927,-0.27511370470498947,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,7008-LZVOZ,0
0,-1.2816237461508113,0.435369224791474,-0.9746743029191041,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,2777-PHDEI,1
0,0.18378270803857208,1.1471559685016557,0.6418008057749233,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,2568-OIADY,1
0,-1.0780950719578415,-0.2880317548300625,-0.8381891219152151,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,4250-FDVOU,1
0,-1.2816237461508113,-1.472683817788267,-0.9999046450111266,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,3803-KMQFW,1
0,0.020959768684196134,0.9978300782128064,0.31102005123455423,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2105-PHWON,0
0,0.5501343215859179,0.9862158423014517,0.8833539070211568,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,2927-QRRQV,0
0,1.1607203441648277,1.5486766957227835,2.008210315195148,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,3090-HAWSU,1
0,0.9164859351332638,-1.5191407614336867,-0.5709668900188368,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,6051-PTVNS,0
0,0.18378270803857208,0.46523440284924406,0.23708417919097502,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,7627-JKIAZ,1
0,-0.019745966154397852,-0.9882042626288892,-0.54773303586627,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,7078-NVFAM,0
0,-0.9966836022806536,-1.5008898192872717,-0.9517695401851288,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,5647-URDKA,0
0,1.5270719577121736,1.2002496183821352,2.060316456472151,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,5453-YBTWV,0
1,-0.10115743583158582,-0.4821554122055666,-0.3386722273489802,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,7776-QWNFX,1
0,1.1200146093262338,0.473530285643069,1.0819057295714214,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0233-FTHAV,0
