SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,customerID,Churn
0,-0.21390749432259704,-0.267139635788771,-0.27399457327787363,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,8224-IVVPA,0
0,0.6415039673650218,-1.3168199384265113,-0.4862293356069452,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,2332-TODQS,0
0,-0.9063834394982885,-1.4693801087940817,-0.8957990057283293,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,3724-BSCVH,0
0,1.6191170664365861,-1.3217947265906713,-0.18307460291673328,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,7980-MHFLQ,0
0,-1.1507867142661796,0.8389215993761147,-0.8403874165191398,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,4228-ZGYUW,1
0,-1.028585076882234,-1.3168199384265113,-0.9352307213588942,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,9027-YFHQJ,0
0,0.8859072421329128,0.19717392619948693,0.6592520849187427,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,4906-ZHGPK,0
1,0.47856845085309435,0.6764118526802246,0.615390087096035,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1394-SUIUH,0
0,-1.272988351650125,-1.495912312336268,-0.9939925737183608,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,6141-OOXUQ,1
0,0.9673750003888765,0.5354595213623606,1.0064010626612785,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,4869-EPIUS,0
0,-0.7027140438583792,0.3364679947959644,-0.514552283949749,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,6906-ANDWJ,1
0,0.8859072421329128,1.5370502050798882,1.6488360629318621,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,9079-YEXQJ,1
0,-1.272988351650125,-1.4992288377790413,-0.9940366561282328,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,7601-WFVZV,0
0,1.6191170664365861,1.5536328322937545,2.529558529765909,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,8853-TZDGH,0
1,-0.7841818021143429,1.1954480844742412,-0.42601276372170027,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,8510-AWCXC,1
0,-0.1731736151946152,-0.34507798369394294,-0.37384123163810773,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,3422-WJOYD,0
0,1.6191170664365861,1.306551686807146,2.2167056669038425,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,6728-DKUCO,0
0,-1.272988351650125,-1.4776714224010148,-0.9937501204640645,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,7839-QRKXN,1
0,-0.0917058569386515,1.0030896087933916,0.25475189193264647,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2475-MROZF,0
0,-0.4175768899625063,1.1904732963100817,0.0623542140460054,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,7392-YYPYJ,0
0,1.3339799125407132,1.3098682122499192,2.000657776120837,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,2360-RDGRO,0
0,0.6822378464930036,0.6548544373021983,0.7195127392138596,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,3714-NTNFO,0
0,0.31563293434116696,1.07273664309163,0.6314581254944037,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,5981-ITEMU,1
0,1.1710443960287857,1.3878065601550909,1.8311388689577992,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,6804-GDMOI,1
0,-1.028585076882234,0.4956612160490813,-0.7443098042029676,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,6437-UKHMV,1
0,1.0081088795168585,-1.459430532465762,-0.5075431807800901,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,8727-JQFHV,0
0,-1.272988351650125,-0.6833635788568166,-0.9831923832997042,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,6145-NNPNO,0
0,-0.9471173186262702,-0.2074421778188522,-0.764675877563863,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,5154-VEKBL,1
0,1.5783831873086043,0.8472129129830479,1.7689385886283113,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0730-BGQGF,0
0,-1.272988351650125,-0.5407529848175658,-0.9812968396752053,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0623-GDISB,0
0,1.5376493081806224,0.4857116397207616,1.4346175921585471,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,8469-SNFFH,0
0,0.8044394838769491,0.04958854399607628,0.46533356389151537,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,4254-QPEDE,0
0,0.9673750003888765,0.855504226589981,1.2528658162560111,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1020-JPQOW,0
0,-0.8656495603703066,-1.1659180307803274,-0.8499312582564424,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4801-JZAZL,0
0,-1.1100528351381977,-1.4859627360079481,-0.9554645474901733,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,6377-KSLXC,0
0,-0.8249156812423247,-1.0199909112983037,-0.8076121447792571,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,4177-JPDFU,0
0,1.4969154290526405,1.384490034712318,2.2368733694203136,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,5748-RNCJT,1
0,0.9266411212608947,1.0627870667633104,1.3266377291769167,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1264-BYWMS,1
0,-1.2322544725221432,-1.3168199384265113,-0.9778143292953119,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0746-JTRFU,1
0,0.7229717256209854,1.27006990693664,1.269132225498804,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,2931-XIQBR,0
0,0.35636681346914884,0.5139021059843342,0.5133393082421975,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,3481-JHUZH,0
0,1.4561815499246586,0.7211849461576636,1.59060319949086,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,3638-VBZTA,0
0,-1.1100528351381977,0.4641542243427352,-0.8209911561754298,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1569-TTNYJ,1
0,-0.4175768899625063,0.505610792377401,-0.2504104839963172,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,8212-CRQXP,0
0,0.7637056047489673,1.3944396110406376,1.421348786787055,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1784-EZDKJ,0
0,-0.0917058569386515,0.1391347309509547,-0.10394667719637116,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,2925-MXLSX,0
0,0.31563293434116696,0.8239972348836349,0.535005812694319,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6906-MPARY,0
0,1.3339799125407132,1.1473584655540288,1.7954982405762323,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,6196-HBOBZ,0
1,1.4561815499246586,-1.5008871005004278,-0.4765091642301542,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,8395-ETZKQ,0
0,-0.9063834394982885,-0.16930213522695964,-0.7209902093806435,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,5424-RLQLC,0
0,1.2932460334127314,0.9898235070222984,1.619675548801489,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,2434-EEVDB,0
0,-0.7027140438583792,-0.003475863088295863,-0.5642331598755695,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,7459-RRWQZ,1
1,1.089576637772822,0.9649495662014989,1.4548293770848906,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0397-GZBBC,1
0,-0.7027140438583792,-1.5008871005004278,-0.896967189589939,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,4451-RWASJ,0
0,1.5783831873086043,1.392781348319251,2.207977349749173,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,9558-IHEZX,0
0,-1.0693189560102159,1.3446917293990386,-0.7623174686357073,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,4587-VVTOX,1
0,1.6191170664365861,0.7245014716004368,1.7967986716674584,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,7301-ABVAD,0
0,-0.6619801647303973,-1.4760131596796284,-0.8583069161321354,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,4488-PSYCG,1
0,0.47856845085309435,0.4243559190294558,0.5274897618111313,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1121-QSIVB,0
0,-1.1100528351381977,0.3447593084028976,-0.829565184895547,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0867-LDTTC,0
0,0.030495780445294038,-0.6700974770857236,-0.3579054404693552,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1518-OMDIK,0
0,-1.272988351650125,-0.49266336589735354,-0.9806576447320602,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1406-PUQVY,0
0,-0.7434479229863611,0.9334425744951532,-0.4130745764242483,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,6986-IXNDM,0
0,-0.49904464821847,-1.472696634236855,-0.8075460211644492,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0519-DRGTI,0
0,-0.9878511977542521,0.06451290848855609,-0.7474176140989482,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1907-YLNYW,0
0,-1.1915205933941613,-1.159284979894781,-0.96104097233899,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3082-VQXNH,0
0,-1.272988351650125,0.49234469060630776,-0.9675651690000561,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,5393-RXQSZ,1
0,1.4154476707966768,-1.5042036259432012,-0.4365484596811245,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,2626-VEEWG,0
0,1.6191170664365861,0.756008463306783,1.8464575063883428,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,4077-HWUYD,0
0,0.7637056047489673,-1.326769514754831,-0.4584133349776703,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,6080-LNESI,0
0,0.31563293434116696,0.21873134157751292,0.2524596066192988,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,7136-IHZJA,0
0,1.1303105169008039,-1.3533017182970173,-0.3385973449453893,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1599-EAHXY,0
0,0.9673750003888765,-0.6601479007574037,0.12803700475538676,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,6128-DAFVY,0
0,-0.3361091317065426,0.6100813438247593,-0.10643733335414304,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,5593-SUAOO,0
0,1.6191170664365861,0.1208938410157018,1.1377005204652333,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,7169-YWAMK,0
0,-0.8249156812423247,-1.4909375241721081,-0.9134980932919646,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1680-VDCWW,0
0,0.8044394838769491,-0.6800470534140434,0.0007049638399182919,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,9746-YKGXB,0
0,-1.1507867142661796,-1.3135034129837382,-0.9585943985910903,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4815-GBTCD,0
0,-1.0693189560102159,-0.5175373067181531,-0.872325122471453,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,9644-UMGQA,0
0,0.7637056047489673,0.5437508349692939,0.816273628883049,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,6194-HBGQN,0
0,1.1710443960287857,1.5536328322937545,2.0284737767501118,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,3090-HAWSU,1
1,0.560036209109058,1.1921315590314683,0.9992156298521313,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,7641-EUYET,1
0,1.5783831873086043,-1.5025453632218144,-0.3950007883767004,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,3279-DYZQM,0
0,-1.1100528351381977,0.1722999853786874,-0.8614147260281162,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,9389-ACWBI,0
1,0.19343129695722142,1.0544957531563772,0.5756277533914297,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,6899-PPEEA,1
0,-0.7841818021143429,-0.290355313888184,-0.665622702581326,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,8992-VONJD,0
0,0.845173363004931,1.3032351613643727,1.4511484958605727,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,2927-CVULT,0
0,-0.8656495603703066,-1.482646210565175,-0.8978708789923164,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,9442-JTWDL,0
0,-0.7841818021143429,0.7029440562224107,-0.4667669516484271,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2876-GZYZC,0
0,-1.1100528351381977,-0.45618158602684755,-0.86778463425463,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,3669-LVWZB,1
0,-0.8656495603703066,-1.3118451502623514,-0.8945867394568474,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,6674-KVJHG,0
1,-1.272988351650125,0.15903388360759413,-0.9719954511921988,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2506-TNFCO,1
1,-0.7841818021143429,0.5719413012328665,-0.5057578431802713,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1564-NTYXF,1
0,0.030495780445294038,-1.4809879478437882,-0.7291013727971041,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1934-MKPXS,0
0,1.2525121542847495,-1.5058618886645878,-0.44551923009009037,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,7643-RCHXS,0
0,-0.7841818021143429,0.2983279522040716,-0.5809403932170834,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,4860-IJUDE,0
0,-0.5805124064744337,-0.3168875174303701,-0.5362187884018703,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,7382-DFJTU,0
0,0.560036209109058,-1.1427023526809148,-0.3942734286138113,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1322-AGOQM,1
0,-1.1915205933941613,0.8505294384258214,-0.8843155379566555,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0258-NOKBL,0
0,-0.9063834394982885,0.500636004213241,-0.6114895032584265,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,7410-OIEDU,0
1,-0.9878511977542521,0.9069103709529667,-0.6808752163970616,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,4145-UQXUQ,1
1,1.4154476707966768,-1.3151616757051248,-0.2655307505824365,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,4176-RELJR,0
0,-1.272988351650125,0.4409385462433222,-0.9682484463530731,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,2777-PHDEI,1
0,-0.49904464821847,0.13084341734402152,-0.3783596786499947,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1840-BIUOG,0
1,-1.2322544725221432,-0.5142207812753797,-0.9624956918647682,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0067-DKWBL,1
0,-1.272988351650125,-1.467721846072695,-0.9936178732344483,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,9753-OYLBX,0
0,-0.4583107690904881,1.1407254146684827,-0.14022650052108313,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,2227-JRSJX,0
0,1.5783831873086043,1.4358961790753035,2.31769846792075,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,2834-JRTUA,1
0,0.560036209109058,0.664804013630518,0.7425017159621431,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,3572-UOLYZ,0
